duration,src_ip_1,src_ip_2,src_ip_3,src_ip_4,dst_ip_1,dst_ip_2,dst_ip_3,dst_ip_4,src_port,dst_port,protocol,tos,ttl,packets,bytes,TCPflags,label
4.2,211,58,98,15,42,219,156,211,60234,443,TCP,0,0,9,1133,.AP.S.,background
0.0,136,150,221,72,42,219,153,191,62283,53,UDP,0,40,6,390,.A....,background
0.096,202,30,95,253,42,219,153,125,3458,32004,TCP,0,0,5,286,.AP.SF,background
7.388,216,32,127,210,42,219,159,118,49291,443,TCP,0,0,74,12252,.AP.SF,background
0.0,119,245,2,191,42,219,153,62,11692,53,UDP,0,0,1,77,.A....,background
0.0,42,219,154,20,143,72,8,137,41017,53,UDP,0,0,1,73,.A....,background
0.228,42,219,156,211,202,213,104,125,80,44479,TCP,0,0,5,1125,.AP.SF,background
0.236,42,219,155,102,133,132,7,206,110,17562,TCP,0,0,9,494,.AP.SF,background
0.632,42,219,159,85,78,160,191,13,41286,443,TCP,0,0,22,3406,.AP.S.,background
0.0,222,156,17,3,42,219,153,43,33731,1900,UDP,0,0,1,121,.A....,background
9.04,216,59,42,186,42,219,156,211,48289,80,TCP,0,0,6,703,.AP.SF,background
0.232,42,219,156,211,100,186,113,83,80,55359,TCP,0,0,6,1015,.AP.SF,background
0.0,42,219,152,249,178,108,3,182,54178,53,UDP,0,0,1,70,.A....,background
9.556,42,219,158,235,194,233,70,167,80,39770,TCP,0,0,11,9258,.AP.SF,background
0.0,60,151,134,197,60,151,135,25,123,123,UDP,0,192,1,76,.A....,background
1.132,42,219,156,229,253,175,197,112,25,51585,TCP,0,0,8,661,.AP.SF,background
0.0,42,219,152,249,85,194,85,51,53,40643,UDP,0,0,1,80,.A....,background
0.0,157,248,85,245,42,219,152,249,59866,53,UDP,0,40,1,67,.A....,background
4.832,101,58,250,83,42,219,156,211,3319,443,TCP,0,72,14,1921,.APRS.,background
0.0,193,27,165,12,42,219,153,149,40007,18476,UDP,0,40,1,84,.A....,background
0.0,42,219,156,231,143,72,8,137,60512,53,UDP,0,0,1,56,.A....,background
117.196,42,219,157,222,204,97,202,83,15673,443,UDP,0,184,19,1563,.A....,background
0.0,218,62,99,116,42,219,159,195,18716,53,UDP,0,0,1,69,.A....,background
0.0,207,70,19,199,42,219,155,56,16843,53,UDP,0,72,1,56,.A....,background
16.984,42,219,155,94,196,176,231,71,80,56343,TCP,0,0,12,11002,.AP.SF,background
9.804,174,23,201,117,42,219,155,59,63401,42776,UDP,0,40,3,144,.A....,background
0.0,42,219,153,191,206,106,137,200,53,8271,UDP,0,0,3,4500,.A....,background
0.0,253,208,137,118,42,219,153,191,9054,53,UDP,0,72,15,975,.A....,background
0.0,211,12,80,175,42,219,159,194,62583,53,UDP,0,40,1,63,.A....,background
0.188,42,219,155,102,133,132,7,206,110,41076,TCP,0,0,9,492,.AP.SF,background
0.412,168,59,127,120,42,219,152,242,47610,80,TCP,0,40,24,1760,.AP.SF,background
3.544,42,219,158,156,168,38,13,103,443,51879,TCP,0,0,10,3786,.AP.SF,background
0.92,42,219,159,85,60,15,71,65,26442,80,TCP,0,0,8,1001,.AP.SF,background
0.0,42,219,153,191,197,204,225,187,53,9166,UDP,0,0,4,6000,.A....,background
0.268,216,61,215,26,42,219,156,211,57344,80,TCP,0,0,5,662,.AP.SF,background
12.136,42,219,156,211,211,166,26,209,80,46718,TCP,0,0,5,980,.AP.SF,background
0.0,33,12,107,29,42,219,157,181,9473,6063,UDP,0,0,1,445,.A....,background
1.0,76,164,246,75,42,219,154,108,62321,110,TCP,0,0,10,614,.AP.SF,background
0.0,60,115,11,218,42,219,159,199,34111,53,UDP,0,40,1,75,.A....,background
0.0,213,44,246,162,42,219,158,235,34081,53,UDP,0,0,1,72,.A....,background
2.876,42,219,159,95,77,90,89,83,50074,445,TCP,0,0,2,96,....S.,background
4.232,42,219,156,211,96,111,136,154,80,57988,TCP,0,0,4,901,.AP.SF,background
0.0,42,219,156,211,201,165,51,176,443,39949,TCP,0,0,1,40,...R..,background
0.22,42,219,155,56,217,185,74,168,80,50809,TCP,0,0,18,22179,.AP.SF,background
0.0,42,219,159,92,145,238,194,18,123,123,UDP,0,0,1,76,.A....,background
2.256,42,219,159,94,65,247,77,83,51047,443,TCP,0,0,3,120,.A...F,background
3.94,42,219,155,28,74,159,49,1,443,11346,TCP,0,0,10,3344,.APRSF,background
0.004,42,219,153,191,169,93,222,193,53,44419,UDP,0,0,15,22500,.A....,background
0.748,42,219,153,44,208,105,9,181,110,4815,TCP,0,0,11,723,.AP.SF,background
0.0,106,150,66,93,42,219,155,59,40011,6133,UDP,0,40,1,49,.A....,background
6.212,106,152,195,164,42,219,159,86,443,62611,TCP,0,40,11,4000,.AP.SF,background
16.316,42,219,153,123,62,161,137,219,80,55775,TCP,0,0,4,682,.AP.SF,background
3.016,213,182,250,21,42,219,156,211,57944,443,TCP,0,0,9,1077,.AP.SF,background
9.324,211,43,88,109,42,219,155,81,63643,80,TCP,0,0,6,240,.A...F,background
21.208,42,219,156,211,176,233,214,113,80,44548,TCP,0,0,5,1038,.AP.SF,background
1.724,42,219,158,156,168,38,13,25,443,62065,TCP,0,0,7,429,.AP.S.,background
7.008,214,43,122,139,42,219,158,180,51751,443,TCP,0,0,8,2201,.AP.SF,background
0.0,42,219,153,191,202,22,69,206,53,135,UDP,0,0,1,1500,.A....,background
0.0,42,219,159,121,32,67,171,209,52773,53,UDP,0,0,1,59,.A....,background
0.0,112,92,200,56,42,219,150,108,43256,22,TCP,0,40,1,40,....S.,background
0.744,42,219,154,107,66,38,197,148,80,65103,TCP,0,0,51,72296,.AP.S.,background
0.0,143,72,8,137,42,219,154,103,53,45564,UDP,0,0,1,80,.A....,background
10.088,209,60,126,15,42,219,156,211,36095,80,TCP,0,0,6,708,.AP.SF,background
0.0,201,161,196,155,42,219,159,85,22896,21716,UDP,0,0,1,131,.A....,background
0.004,42,219,152,126,188,31,65,41,80,16864,TCP,0,2,10,14090,.AP...,background
0.816,42,219,155,26,51,237,219,212,443,13297,TCP,0,0,6,3040,.AP.S.,background
4.236,42,219,156,211,214,45,15,129,443,63386,TCP,0,0,7,1571,.AP.SF,background
1.032,42,219,158,191,54,143,54,249,80,16439,TCP,0,0,3,128,.A..S.,background
0.044,42,219,154,107,69,132,5,91,80,32798,TCP,0,0,4,607,.AP.SF,background
0.0,42,219,159,85,133,62,239,65,26431,17584,TCP,0,0,1,60,....S.,background
0.0,202,22,69,243,42,219,153,191,135,53,UDP,0,40,1,63,.A....,background
1.96,42,219,155,28,64,168,199,41,443,40076,TCP,0,0,12,3448,.APRSF,background
3.736,42,219,159,181,187,55,101,6,44933,443,TCP,0,0,8,1237,.AP.SF,background
0.0,69,31,248,225,42,219,153,191,60108,53,UDP,0,40,15,975,.A....,background
0.0,204,97,46,242,42,219,158,165,60021,53,UDP,0,0,1,79,.A....,background
0.352,211,44,31,115,42,219,156,211,53211,80,TCP,0,0,6,771,.AP.SF,background
0.0,150,39,127,96,42,219,153,89,80,58406,TCP,0,0,1,40,.A...F,background
0.188,42,219,155,102,133,132,7,206,110,8016,TCP,0,0,9,493,.AP.SF,background
0.0,42,219,157,12,53,228,64,253,61843,53,UDP,0,0,1,75,.A....,background
0.0,143,72,8,137,42,219,156,231,53,54152,UDP,0,0,1,131,.A....,background
0.012,42,219,153,191,167,145,65,124,53,9084,UDP,0,0,25,37500,.A....,background
0.0,216,48,215,39,42,219,156,210,50721,443,TCP,0,0,4,239,.AP..F,background
7.804,42,219,158,156,168,38,13,184,443,51353,TCP,0,0,10,2962,.AP.SF,background
0.004,42,219,153,191,170,255,194,4,53,20095,UDP,0,0,14,21000,.A....,background
0.44,201,170,31,18,42,219,156,211,51409,443,TCP,0,0,9,1292,.AP.SF,background
0.0,37,164,74,157,42,219,153,7,15518,53,UDP,0,40,1,74,.A....,background
0.624,253,136,160,168,42,219,156,193,25,46183,TCP,0,0,5,564,.AP.SF,background
3.008,42,219,159,95,50,223,62,224,10755,445,TCP,0,0,2,96,....S.,background
0.776,133,18,57,92,42,219,155,56,52117,80,TCP,0,64,14,1311,.AP.SF,background
0.0,223,86,177,168,42,219,156,211,55518,443,TCP,0,2,1,52,....S.,background
0.52,220,96,81,60,42,219,158,161,62992,25,TCP,0,72,6,354,.APRS.,background
0.0,204,97,73,50,42,219,153,62,52854,53,UDP,0,0,1,79,.A....,background
5.728,42,219,154,109,71,214,115,14,80,29777,TCP,0,0,26,32094,.AP.S.,background
0.1,42,219,154,132,216,51,250,185,80,42251,TCP,0,0,2,653,.AP...,background
0.0,102,99,105,250,42,219,153,62,32030,53,UDP,0,72,1,78,.A....,background
0.256,62,49,30,102,42,219,155,107,56540,80,TCP,0,40,6,645,.AP.SF,background
0.0,221,163,152,217,42,219,159,194,61974,53,UDP,0,0,1,70,.A....,background
0.304,76,225,246,143,42,219,156,211,57209,443,TCP,0,24,9,1087,.AP.SF,background
0.036,42,219,156,211,165,128,80,24,80,36557,TCP,0,0,4,888,.AP.SF,background
0.0,42,219,154,119,66,38,50,89,80,63731,TCP,0,40,1,52,.A....,background
0.0,42,219,155,103,143,72,8,137,33584,53,UDP,0,0,1,64,.A....,background
0.0,42,219,159,194,60,43,80,161,61121,53,UDP,0,0,1,72,.A....,background
11.536,165,131,172,214,42,219,158,175,56271,443,TCP,0,0,2,104,.A...F,background
0.0,42,219,156,231,143,72,8,137,57696,53,UDP,0,0,1,76,.A....,background
0.0,201,167,133,229,42,219,159,82,43891,8000,TCP,0,0,1,84,.AP...,background
0.0,42,219,159,115,32,67,171,209,21294,53,UDP,0,0,1,62,.A....,background
0.38,218,69,75,109,42,219,158,160,37466,80,TCP,0,72,37,2364,.AP.SF,background
0.0,143,72,8,137,42,219,156,231,53,55408,UDP,0,0,1,125,.A....,background
0.328,212,119,254,45,42,219,156,211,63545,80,TCP,0,0,5,618,.AP.SF,background
9.86,74,158,130,138,42,219,155,28,40257,443,TCP,0,0,17,3113,.APRSF,background
34.164,64,103,100,25,42,219,158,212,61861,64051,UDP,0,72,19,3894,.A....,background
4.232,42,219,156,211,216,62,206,110,80,56189,TCP,0,0,4,1346,.AP.SF,background
0.0,143,72,8,137,42,219,154,103,53,43157,UDP,0,0,1,83,.A....,background
0.0,52,106,101,2,42,219,154,60,53693,123,UDP,0,0,2,260,.A....,background
5.588,201,165,92,206,42,219,158,204,61166,80,TCP,0,0,4,216,.A..SF,background
0.0,60,11,148,225,42,219,159,194,53,53461,UDP,0,0,1,139,.A....,background
9.42,42,219,153,74,77,252,198,27,80,12176,TCP,0,0,17,14433,.AP.S.,background
14.28,70,210,180,120,42,219,155,26,25441,443,TCP,0,0,12,1963,.AP.SF,background
0.0,208,43,183,102,42,219,149,152,49821,9536,TCP,0,40,1,40,....S.,background
0.0,143,72,8,137,42,219,159,92,53,54028,UDP,0,0,1,160,.A....,background
4.872,42,219,156,211,71,153,221,181,443,63263,TCP,0,0,13,8609,.AP.SF,background
11.536,42,219,153,21,212,118,15,127,80,55515,TCP,0,0,62,80506,.AP.S.,background
0.168,42,127,32,166,42,219,155,95,80,34166,TCP,0,0,6,625,.AP.SF,background
0.0,170,228,244,186,42,219,153,191,23027,53,UDP,0,40,25,1625,.A....,background
0.0,218,167,134,198,42,219,152,248,10022,53,UDP,0,0,1,73,.A....,background
0.0,97,53,222,49,42,219,159,92,500,500,UDP,0,72,3,3964,.A....,background
4.772,65,242,36,204,42,219,154,116,24122,80,TCP,0,42,17,8641,.AP.S.,background
0.0,204,97,46,97,42,219,153,62,46289,53,UDP,0,0,1,98,.A....,background
0.0,42,219,159,82,208,67,250,20,8000,17607,TCP,0,0,1,40,.A....,background
0.06,42,219,159,219,150,39,113,67,58774,80,TCP,0,0,7,1757,.APRS.,background
1.296,42,219,155,28,64,168,128,229,443,4089,TCP,0,0,10,3344,.APRSF,background
0.436,202,26,170,190,42,219,158,160,58576,80,TCP,0,0,7,756,.APRS.,background
0.828,67,207,104,24,42,219,159,82,52666,21,TCP,0,0,10,446,.AP.SF,background
1.36,211,55,9,24,42,219,153,58,59091,80,TCP,0,0,5,1359,.AP.SF,background
2.992,42,219,159,95,65,101,197,181,55300,445,TCP,0,0,2,96,....S.,background
3.26,42,219,158,156,176,207,119,6,443,45222,TCP,0,0,18,13760,.AP.SF,background
5.264,42,219,158,156,168,38,13,175,443,61998,TCP,0,0,6,389,.AP.SF,background
0.468,42,219,155,107,201,172,62,2,80,29967,TCP,0,0,29,38149,.AP.SF,background
0.276,42,219,153,27,52,51,199,244,80,4313,TCP,0,0,5,1632,.AP.SF,background
0.728,169,110,254,115,42,219,156,211,64850,443,TCP,0,0,9,1129,.AP.SF,background
0.0,43,164,44,60,42,219,157,10,443,1353,TCP,0,0,1,40,.A...F,background
0.0,42,219,154,154,143,72,4,250,35339,53,UDP,0,0,1,73,.A....,background
0.004,42,219,153,191,101,202,89,83,53,40331,UDP,0,0,11,16500,.A....,background
0.0,139,184,249,56,42,219,159,199,7253,53,UDP,0,40,1,76,.A....,background
0.0,238,209,61,17,42,219,153,191,64861,53,UDP,0,40,5,325,.A....,background
1.1,64,85,110,233,42,219,155,28,27449,443,TCP,0,72,14,2993,.APRSF,background
1.084,70,134,132,13,42,219,155,28,38960,443,TCP,0,0,13,2929,.APRSF,background
0.208,42,219,157,11,168,183,13,119,443,49347,TCP,0,0,14,8690,.AP.SF,background
0.0,56,204,117,199,42,219,153,191,38854,53,UDP,0,72,10,650,.A....,background
0.0,54,142,249,140,42,219,153,190,53,64345,UDP,0,0,1,1500,.A....,background
0.0,123,6,178,197,42,219,159,94,443,60412,TCP,0,40,1,125,.AP...,background
0.0,42,219,153,191,245,1,122,120,53,41065,UDP,0,0,3,4500,.A....,background
0.0,142,172,175,113,42,219,159,201,28564,53,UDP,0,40,1,62,.A....,background
0.0,42,219,156,211,219,104,128,57,443,36421,TCP,0,0,1,40,...R..,background
1.312,70,210,179,173,42,219,155,28,20367,443,TCP,0,0,12,2861,.APRSF,background
5.932,42,219,157,23,176,129,106,146,80,26329,TCP,0,0,5,613,.AP.SF,background
0.0,60,150,102,32,42,219,153,191,15404,53,UDP,0,40,11,715,.A....,background
0.032,42,219,158,213,36,178,196,253,53856,10010,TCP,0,0,4,397,.AP.SF,background
192.524,106,152,117,206,42,219,157,222,443,28705,TCP,0,40,23,3244,.AP...,background
300.02,42,219,159,181,129,65,62,195,0,2048,ICMP,0,0,121,3872,.A....,background
0.0,42,219,156,231,143,72,8,137,51895,53,UDP,0,0,1,76,.A....,background
3.9,172,12,33,198,42,219,153,43,54259,25,TCP,0,72,6,339,.APRS.,background
0.0,75,21,48,162,42,219,153,191,30353,53,UDP,0,40,15,975,.A....,background
2.944,42,219,159,95,150,128,110,207,49474,445,TCP,0,0,2,96,....S.,background
0.012,42,219,153,191,165,164,38,73,53,24066,UDP,0,0,25,37500,.A....,background
0.164,133,132,7,206,42,219,155,102,63867,110,TCP,0,0,8,388,.AP.SF,background
0.0,92,45,77,69,42,219,153,191,37306,53,UDP,0,40,14,910,.A....,background
50.744,192,22,25,115,42,219,153,149,993,50138,TCP,0,0,35,7670,.AP.SF,background
0.0,208,91,64,10,42,219,153,7,20079,53,UDP,0,0,1,71,.A....,background
9.68,37,140,226,120,42,219,154,114,58838,80,TCP,0,0,16,1752,.AP.SF,background
2.7,71,135,161,27,42,219,153,147,39682,80,TCP,0,0,23,2557,.AP.SF,background
0.628,37,243,202,48,42,219,155,103,56470,80,TCP,0,40,5,705,.AP.SF,background
0.348,42,219,157,10,185,25,94,127,58544,80,TCP,0,0,2,92,.A..S.,background
0.0,87,17,252,139,42,219,153,191,18949,53,UDP,0,40,25,1625,.A....,background
4.416,42,219,159,85,43,164,45,103,52954,443,UDP,0,0,4,360,.A....,background
0.0,42,219,155,106,66,87,85,11,80,51384,TCP,0,0,1,52,.A....,background
2.82,42,219,159,95,164,56,7,255,39286,445,TCP,0,0,2,96,....S.,background
0.464,211,102,97,58,42,219,156,211,52937,443,TCP,0,40,9,1302,.AP.SF,background
0.0,42,219,154,101,143,72,8,137,45970,53,UDP,0,0,1,83,.A....,background
0.276,209,62,182,34,42,219,156,211,58222,443,TCP,0,0,10,1367,.AP.SF,background
0.0,197,197,34,111,42,219,153,191,64049,53,UDP,0,40,12,780,.A....,background
0.0,184,10,12,96,42,219,159,194,8183,53,UDP,0,40,1,68,.A....,background
0.136,96,248,59,66,42,219,156,231,2087,33383,TCP,0,40,6,408,.APRSF,background
0.0,42,219,159,82,176,207,44,246,8000,40017,TCP,0,0,1,52,.A....,background
3.544,168,38,13,92,42,219,158,156,61310,443,TCP,0,0,27,2811,.AP.SF,background
0.0,42,219,153,164,57,80,40,80,80,29742,TCP,0,2,1,1418,.AP...,background
6.028,211,45,145,241,42,219,158,186,35380,80,TCP,0,0,9,1738,.AP.SF,background
0.088,42,219,154,107,158,71,67,41,80,64345,TCP,0,0,3,128,.A..SF,background
2.968,42,219,159,95,32,116,130,140,57775,445,TCP,0,0,2,96,....S.,background
0.0,42,219,156,243,79,238,7,230,22001,34305,TCP,0,0,1,54,.AP...,background
0.0,204,97,46,249,42,219,153,62,51442,53,UDP,0,0,1,105,.A....,background
2.968,42,219,159,95,47,24,146,55,25812,445,TCP,0,0,2,96,....S.,background
0.788,42,219,152,242,253,139,127,229,45066,25,TCP,0,0,6,414,.AP.SF,background
0.272,133,224,48,146,42,219,156,211,62130,80,TCP,0,0,6,664,.APRS.,background
20.236,216,159,86,52,42,219,156,243,36498,40003,TCP,0,0,4,224,.AP...,background
0.0,101,149,196,215,42,219,159,82,443,4077,TCP,0,0,1,129,.AP...,background
2.952,42,219,159,95,207,165,126,143,37717,445,TCP,0,0,2,96,....S.,background
0.044,42,219,153,89,43,164,40,123,55047,443,TCP,0,0,2,80,.A...F,background
0.0,42,219,156,231,143,72,8,137,43740,53,UDP,0,0,1,56,.A....,background
15.644,74,159,141,206,42,219,155,28,21655,443,TCP,0,0,18,3225,.APRSF,background
0.116,42,219,157,24,208,104,23,212,0,0,GRE,0,0,2,80,.A....,background
15.152,42,219,159,86,43,164,40,127,0,769,ICMP,0,192,9,1400,.A....,background
0.136,42,219,153,26,165,1,211,66,49525,80,TCP,0,0,6,392,.AP.SF,background
0.336,76,246,241,77,42,219,158,160,58244,80,TCP,0,40,20,1441,.AP.SF,background
0.0,143,72,8,137,42,219,154,114,53,33380,UDP,0,0,1,80,.A....,background
0.256,114,39,46,62,42,219,158,226,36482,80,TCP,0,40,5,494,.AP.SF,background
0.0,204,97,73,40,42,219,153,62,44854,53,UDP,0,0,1,74,.A....,background
10.1,168,40,21,240,42,219,156,211,58154,443,TCP,0,0,14,1863,.APRS.,background
1.34,211,58,18,239,42,219,156,211,41943,80,TCP,0,0,6,699,.AP.SF,background
0.368,216,38,188,188,42,219,156,211,12829,80,TCP,0,0,6,673,.AP.SF,background
0.0,133,54,186,125,42,219,153,191,10538,53,UDP,0,40,15,975,.A....,background
0.0,42,219,159,82,76,167,82,25,2501,4096,UDP,0,0,1,54,.A....,background
0.012,42,219,153,191,44,66,235,238,53,17610,UDP,0,0,25,37500,.A....,background
0.724,76,163,201,54,42,219,154,105,31491,49918,TCP,0,0,15,612,.A..SF,background
4.452,67,204,139,166,42,219,156,211,54810,443,TCP,0,0,9,1084,.AP.S.,background
0.056,42,219,159,85,43,164,40,117,59727,443,TCP,0,0,2,116,.A....,background
0.0,42,219,154,108,143,72,8,137,37931,53,UDP,0,0,1,64,.A....,background
0.044,42,207,232,125,42,219,155,69,41207,80,TCP,0,0,5,624,.AP.SF,background
0.0,208,91,188,119,42,219,156,211,0,772,ICMP,0,0,2,160,.A....,background
0.216,42,219,154,114,102,216,44,82,80,42760,TCP,0,0,3,164,.A..SF,background
0.056,42,219,155,56,42,39,191,151,80,49372,TCP,0,0,5,434,.AP.SF,background
3.532,176,207,119,158,42,219,158,156,63405,443,TCP,0,0,18,1896,.AP.SF,background
1.564,50,78,204,29,42,219,155,90,14725,443,TCP,0,40,11,2793,.APRSF,background
3.172,42,219,156,211,211,166,161,107,443,38697,TCP,0,0,17,8950,.AP.SF,background
0.0,81,82,114,130,42,219,153,191,58610,53,UDP,0,40,7,455,.A....,background
0.0,36,50,44,138,42,219,155,102,58427,22,TCP,0,64,1,40,...R..,background
0.0,143,72,8,137,42,219,158,164,53,55368,UDP,0,0,1,100,.A....,background
24.428,143,72,8,137,42,219,156,231,53,46027,UDP,0,0,2,256,.A....,background
71.892,209,59,231,163,42,219,156,243,38061,22002,TCP,0,0,30,1622,.AP...,background
0.528,42,219,159,86,69,47,81,97,38313,80,TCP,0,0,6,828,.AP.SF,background
0.0,50,25,244,181,42,219,153,62,15471,53,UDP,0,0,1,74,.A....,background
28.54,42,219,159,118,37,140,239,185,8080,12388,TCP,0,0,37,41550,.AP.SF,background
0.004,42,219,153,191,214,10,116,135,53,50669,UDP,0,0,15,22500,.A....,background
16.456,168,38,13,191,42,219,158,156,54187,443,TCP,0,0,15,3087,.AP.SF,background
0.0,143,72,8,137,42,219,158,226,53,45230,UDP,0,0,1,134,.A....,background
1.212,66,79,39,178,42,219,154,107,42630,80,TCP,0,72,72,4283,.AP.S.,background
4.564,42,219,153,43,154,206,253,105,25,10554,TCP,0,0,8,901,.AP.S.,background
0.0,165,252,103,14,42,219,153,89,53,64040,UDP,0,40,1,208,.A....,background
0.6,42,219,156,211,211,34,230,30,80,52884,TCP,0,0,4,919,.AP.SF,background
1.216,42,219,156,211,176,42,119,204,443,57220,TCP,0,0,13,6962,.AP.SF,background
0.364,42,219,156,211,208,109,159,116,80,50909,TCP,0,0,4,857,.AP.SF,background
30.252,43,164,44,14,42,219,155,26,80,46616,TCP,0,0,4,602,.AP.SF,background
1.152,42,219,153,149,43,164,44,10,35949,443,TCP,0,0,50,52975,.AP.S.,background
3.544,202,22,68,81,42,219,153,191,135,53,UDP,0,40,2,130,.A....,background
13.036,211,47,51,182,42,219,156,211,43529,443,TCP,0,0,13,1807,.APRS.,background
0.0,42,219,154,20,143,72,8,137,54876,53,UDP,0,0,1,73,.A....,background
0.0,248,164,119,118,42,219,153,191,54771,53,UDP,0,40,1,70,.A....,background
0.0,43,71,159,189,42,219,153,7,60021,53,UDP,0,72,1,77,.A....,background
0.0,143,72,8,137,42,219,156,231,53,56724,UDP,0,0,1,131,.A....,background
0.112,42,219,156,211,223,86,57,54,443,4084,TCP,0,0,2,163,.AP...,background
0.0,42,219,156,231,143,72,8,137,44199,53,UDP,0,0,1,56,.A....,background
1.632,74,57,9,172,42,219,155,28,48088,443,TCP,0,0,11,2809,.APRSF,background
8.928,209,192,109,181,42,219,156,223,63183,80,TCP,0,40,9,1209,.AP.SF,background
0.0,143,72,8,137,42,219,159,92,53,63618,UDP,0,0,1,209,.A....,background
0.0,143,72,8,137,42,219,154,116,53,34121,UDP,0,0,1,143,.A....,background
0.0,143,72,8,137,42,219,156,231,53,48146,UDP,0,0,1,125,.A....,background
0.004,42,219,153,191,183,55,114,172,53,59093,UDP,0,0,15,22500,.A....,background
0.0,185,17,104,13,42,219,159,194,42921,53,UDP,0,8,1,69,.A....,background
0.0,143,72,8,137,42,219,156,231,53,55189,UDP,0,0,1,125,.A....,background
0.0,42,219,152,249,116,205,248,23,55299,53,UDP,0,0,1,62,.A....,background
0.56,42,219,156,185,121,106,2,63,50892,25,TCP,0,0,6,430,.APRS.,background
0.0,210,46,43,130,42,219,153,62,35934,53,UDP,0,72,1,76,.A....,background
5.996,60,151,62,166,33,75,143,43,49664,80,TCP,0,0,5,200,.A...F,background
0.0,42,219,159,63,143,72,4,250,54931,53,UDP,0,0,1,64,.A....,background
0.0,42,219,153,191,241,146,215,77,53,27253,UDP,0,0,2,3000,.A....,background
0.268,63,147,114,216,42,219,155,90,49566,443,TCP,0,40,11,2593,.APRSF,background
3.068,42,219,155,56,217,187,237,217,80,49258,TCP,0,0,58,76727,.AP.SF,background
0.004,42,219,153,191,245,48,70,78,53,13594,UDP,0,0,5,7500,.A....,background
0.0,205,176,185,102,42,219,153,191,12809,53,UDP,0,40,15,975,.A....,background
0.0,51,134,2,43,42,219,153,7,30378,53,UDP,0,72,1,77,.A....,background
0.316,42,219,156,211,208,106,152,66,80,54766,TCP,0,0,4,896,.AP.SF,background
0.264,42,219,156,211,62,100,126,3,80,49099,TCP,0,0,6,2317,.AP.SF,background
1.06,79,247,224,63,42,219,153,43,51921,25,TCP,0,40,21,17153,.APRS.,background
2.928,42,219,159,95,138,181,117,59,24675,445,TCP,0,0,2,96,....S.,background
0.0,221,159,168,56,42,219,153,26,57737,80,TCP,0,0,2,80,...R..,background
0.344,42,219,156,211,211,53,134,34,80,57970,TCP,0,0,6,2130,.AP.SF,background
0.644,42,219,156,211,208,110,162,233,443,2272,TCP,0,0,6,1374,.AP.SF,background
7.54,42,219,156,211,208,104,82,170,80,29136,TCP,0,0,6,1153,.AP.SF,background
4.224,42,219,156,211,208,65,24,152,80,45896,TCP,0,0,4,946,.AP.SF,background
0.0,101,88,21,56,42,219,153,191,604,53,UDP,0,40,15,975,.A....,background
1.284,50,119,191,102,42,219,155,28,42252,443,TCP,0,72,13,2925,.APRSF,background
0.0,143,72,8,137,42,219,153,89,53,62711,UDP,0,0,1,160,.A....,background
45.264,67,204,104,90,42,219,159,85,12713,6881,UDP,0,0,3,227,.A....,background
24.0,223,81,165,197,42,219,156,211,42987,80,TCP,0,0,6,716,.AP.SF,background
