flow_id,src_ip,dst_ip,src_port,dst_port,protocol,service_name,bytes,packets,duration_ms,tcp_flags,input_interface,output_interface,tos,direction,host_type,ext_category
FLOW_1682,10.4.21.81,151.146.141.136,54598,443,6,HTTPS,87835,2,25202,SYN,Gi0/1,Gi1/1,0,inbound,printer,api_endpoint
FLOW_1683,10.3.30.10,8.108.233.76,57090,123,17,NTP,25235,20,23278,SYN,Gi0/1,Gi0/3,0,outbound,printer,web_server
FLOW_1684,10.3.229.197,208.238.177.232,53400,161,17,SNMP,118247,28,11020,SYN,Gi1/1,Gi0/3,0,outbound,iot_device,mail_server
FLOW_1685,10.4.212.233,204.169.17.89,58479,25,6,SMTP,29207,59,66485,PSH-ACK,Gi1/1,Gi0/0,0,inbound,workstation,dns_server
FLOW_1686,10.2.178.54,13.158.30.23,60417,993,6,IMAPS,104053,1,53516,FIN-ACK,Gi0/0,Gi0/3,40,outbound,workstation,cloud_service
FLOW_1687,10.2.178.54,20.50.68.43,55735,993,6,IMAPS,4175,59,22803,ACK,Gi0/0,Gi1/0,0,outbound,workstation,web_server
FLOW_1688,10.2.107.89,8.20.211.195,51270,80,6,HTTP,106005,86,18559,PSH-ACK,Gi1/0,Gi0/1,46,outbound,server,dns_server
FLOW_1689,10.3.22.19,35.192.43.170,55538,22,6,SSH,1543,35,12301,ACK,Gi0/2,Gi0/0,0,inbound,workstation,mail_server
FLOW_1690,10.1.155.52,172.74.48.68,51541,6379,6,REDIS,29725,1,21506,SYN,Gi1/1,Gi0/3,40,outbound,server,api_endpoint
FLOW_1691,10.3.119.37,172.180.131.138,51672,3389,6,RDP,51396,3,24649,PSH-ACK,Gi0/2,Gi0/3,0,inbound,workstation,web_server
FLOW_1692,10.3.22.19,52.43.64.40,50226,22,6,SSH,37604,85,40495,SYN,Gi1/0,Gi0/1,46,outbound,workstation,web_server
FLOW_1693,10.2.20.41,34.107.106.248,58367,110,6,POP3,27005,67,9737,ACK,Gi1/1,Gi1/1,40,outbound,workstation,cdn
FLOW_1694,10.1.29.169,17.69.68.64,49848,6379,6,REDIS,66916,9,3267,PSH-ACK,Gi0/0,Gi0/2,0,outbound,workstation,dns_server
FLOW_1695,10.5.224.105,93.213.37.98,64515,161,17,SNMP,33071,2,46847,ACK,Gi0/2,Gi0/2,0,outbound,workstation,api_endpoint
FLOW_1696,10.3.208.122,23.105.51.140,64464,25,6,SMTP,14040,48,37699,ACK,Gi1/1,Gi0/3,0,outbound,workstation,mail_server
FLOW_1697,10.4.100.164,40.196.163.31,62736,3306,6,MYSQL,33029,6,3641,ACK,Gi0/1,Gi0/0,0,outbound,server,dns_server
FLOW_1698,10.5.137.63,23.234.215.11,54602,161,17,SNMP,68546,10,5864,ACK,Gi0/2,Gi0/2,0,inbound,iot_device,dns_server
FLOW_1699,10.4.2.244,13.4.102.122,65422,3389,6,RDP,8838,4,20005,ACK,Gi0/3,Gi1/0,32,inbound,printer,api_endpoint
FLOW_1700,10.2.53.229,199.40.97.204,51002,123,17,NTP,32260,30,28875,RST,Gi0/0,Gi1/1,0,outbound,workstation,web_server
FLOW_1701,10.3.145.113,8.229.200.38,63151,22,6,SSH,30051,93,34153,PSH-ACK,Gi1/1,Gi1/0,0,inbound,workstation,web_server
FLOW_1702,10.3.30.10,8.108.233.76,49599,123,17,NTP,26398,4,32515,PSH-ACK,Gi1/1,Gi0/2,0,outbound,printer,web_server
FLOW_1703,10.2.107.89,8.20.211.195,59865,6379,6,REDIS,28248,7,51825,SYN,Gi0/3,Gi1/0,0,inbound,server,dns_server
FLOW_1704,10.4.212.233,157.227.160.151,51606,25,6,SMTP,79935,121,6107,RST,Gi0/0,Gi0/3,0,outbound,workstation,api_endpoint
FLOW_1705,10.3.229.197,208.238.177.232,55604,161,17,SNMP,6272,48,5305,FIN-ACK,Gi1/1,Gi1/1,32,outbound,iot_device,mail_server
FLOW_1706,10.3.229.197,204.11.129.237,63280,161,17,SNMP,68895,50,9208,ACK,Gi0/1,Gi0/3,32,inbound,iot_device,web_server
FLOW_1707,10.3.208.122,40.204.131.25,55325,25,6,SMTP,28743,66,8453,ACK,Gi0/0,Gi0/2,0,inbound,workstation,cloud_service
FLOW_1708,10.4.212.233,157.227.160.151,51135,25,6,SMTP,94142,41,3158,SYN,Gi0/0,Gi0/2,0,outbound,workstation,api_endpoint
FLOW_1709,10.4.2.244,17.30.254.148,53802,3389,6,RDP,184762,55,28558,RST-ACK,Gi1/0,Gi0/2,46,outbound,printer,api_endpoint
FLOW_1710,10.3.139.10,93.173.110.172,51025,80,6,HTTP,91678,21,8081,ACK,Gi1/1,Gi0/2,0,inbound,workstation,web_server
FLOW_1711,10.3.145.113,8.229.200.38,61502,22,6,SSH,30797,2,23912,SYN-ACK,Gi0/2,Gi0/3,0,inbound,workstation,web_server
FLOW_1712,10.1.20.88,17.34.147.91,50812,25,6,SMTP,21613,24,13167,ACK,Gi0/3,Gi0/0,40,inbound,workstation,cdn
FLOW_1713,10.1.155.52,172.74.48.68,55685,6379,6,REDIS,34811,95,23276,ACK,Gi0/1,Gi1/0,0,inbound,server,api_endpoint
FLOW_1714,10.1.155.52,40.41.173.187,55653,6379,6,REDIS,41753,103,85245,FIN-ACK,Gi1/0,Gi0/2,32,outbound,server,dns_server
FLOW_1715,10.1.19.148,74.176.191.215,53829,25,6,SMTP,614,35,28551,SYN-ACK,Gi0/0,Gi1/1,46,outbound,iot_device,dns_server
FLOW_1716,10.2.20.41,34.107.106.248,58908,110,6,POP3,55529,159,11787,SYN-ACK,Gi0/2,Gi0/0,0,inbound,workstation,cdn
FLOW_1717,10.1.155.52,40.41.173.187,59338,6379,6,REDIS,15941,43,76590,SYN,Gi0/0,Gi1/0,0,outbound,server,dns_server
FLOW_1718,10.3.208.122,23.105.51.140,59993,53,17,DNS,113487,38,7224,ACK,Gi0/1,Gi0/0,0,outbound,workstation,mail_server
FLOW_1719,10.5.173.247,151.157.67.141,54021,443,6,HTTPS,12219,6,9878,SYN-ACK,Gi0/1,Gi0/0,0,inbound,workstation,cdn
FLOW_1720,10.4.33.154,54.38.95.13,55801,53,17,DNS,38603,14,16451,ACK,Gi0/0,Gi0/3,46,outbound,workstation,mail_server
FLOW_1721,10.5.245.10,93.140.89.185,58479,443,6,HTTPS,109447,5,38027,ACK,Gi0/0,Gi0/2,40,outbound,workstation,mail_server
FLOW_1722,10.4.33.154,54.38.95.13,54465,53,17,DNS,71562,90,25914,FIN-ACK,Gi0/1,Gi0/2,0,outbound,workstation,mail_server
FLOW_1723,10.1.155.52,40.41.173.187,54392,6379,6,REDIS,40326,12,26628,PSH-ACK,Gi1/0,Gi1/0,0,inbound,server,dns_server
FLOW_1724,10.5.114.83,34.228.197.43,60480,161,17,SNMP,16870,24,2035,ACK,Gi1/0,Gi0/2,0,outbound,workstation,cloud_service
FLOW_1725,10.4.100.164,40.196.163.31,54835,3306,6,MYSQL,71404,146,16321,SYN,Gi0/2,Gi1/1,0,outbound,server,dns_server
FLOW_1726,10.2.178.54,20.50.68.43,49610,993,6,IMAPS,46814,44,24,PSH-ACK,Gi0/3,Gi0/3,0,outbound,workstation,web_server
FLOW_1727,10.3.21.46,72.167.45.25,50329,143,6,IMAP,159274,57,33257,FIN-ACK,Gi0/1,Gi0/0,40,inbound,printer,cloud_service
FLOW_1728,10.4.22.189,104.12.235.110,65153,3306,6,MYSQL,13105,68,67472,PSH-ACK,Gi1/0,Gi0/2,0,outbound,workstation,api_endpoint
FLOW_1729,10.3.227.28,54.66.36.242,63027,110,6,POP3,91263,23,4647,SYN-ACK,Gi0/1,Gi0/0,32,outbound,iot_device,mail_server
FLOW_1730,10.2.107.89,8.20.211.195,53427,6379,6,REDIS,50020,115,503,ACK,Gi0/3,Gi0/0,0,outbound,server,dns_server
FLOW_1731,10.3.227.28,54.66.36.242,52460,110,6,POP3,47170,27,15141,ACK,Gi0/3,Gi0/3,0,outbound,iot_device,mail_server
FLOW_1732,10.4.22.189,8.97.164.61,61166,3306,6,MYSQL,11020,37,14742,PSH-ACK,Gi0/3,Gi0/0,40,outbound,workstation,web_server
FLOW_1733,10.3.30.10,8.108.233.76,52733,123,17,NTP,7131,47,33478,PSH-ACK,Gi0/1,Gi1/1,0,outbound,printer,web_server
FLOW_1734,10.4.42.99,64.154.3.248,50735,5432,6,POSTGRESQL,59327,58,63636,ACK,Gi0/1,Gi0/3,0,outbound,printer,mail_server
FLOW_1735,10.3.63.142,72.188.38.86,52630,80,6,HTTP,13869,44,98760,SYN,Gi1/1,Gi0/1,46,outbound,iot_device,mail_server
FLOW_1736,10.2.20.41,34.107.106.248,55971,110,6,POP3,5005,20,57019,SYN,Gi0/2,Gi0/2,0,outbound,workstation,cdn
FLOW_1737,10.2.178.54,20.50.68.43,54329,993,6,IMAPS,41259,118,17907,RST,Gi1/0,Gi1/0,0,inbound,workstation,web_server
FLOW_1738,10.3.173.173,64.202.136.241,64197,123,17,NTP,10608,48,70386,SYN,Gi1/1,Gi0/1,0,outbound,workstation,api_endpoint
FLOW_1739,10.3.119.37,172.180.131.138,62525,3389,6,RDP,31964,12,26065,SYN,Gi0/0,Gi1/0,32,inbound,workstation,web_server
FLOW_1740,10.3.71.105,93.133.177.191,51359,53,17,DNS,15751,65,8844,SYN,Gi1/0,Gi0/2,0,outbound,printer,dns_server
FLOW_1741,10.1.173.140,17.53.242.56,59115,3389,6,RDP,12707,3,17304,PSH-ACK,Gi0/0,Gi0/0,32,inbound,printer,cdn
FLOW_1742,10.3.71.105,93.133.177.191,55381,53,17,DNS,25187,8,22332,PSH-ACK,Gi0/2,Gi0/2,0,inbound,printer,dns_server
FLOW_1743,10.3.229.197,208.238.177.232,56012,161,17,SNMP,2893,0,27864,RST-ACK,Gi0/1,Gi1/1,0,outbound,iot_device,mail_server
FLOW_1744,10.3.229.197,204.11.129.237,55803,161,17,SNMP,23933,60,31491,ACK,Gi1/1,Gi1/0,46,outbound,iot_device,web_server
FLOW_1745,10.5.173.247,151.47.193.87,57683,443,6,HTTPS,79118,29,28598,ACK,Gi0/3,Gi0/3,0,outbound,workstation,mail_server
FLOW_1746,10.2.107.89,40.192.219.23,61626,80,6,HTTP,219342,1,46328,PSH-ACK,Gi0/2,Gi0/1,0,outbound,server,cloud_service
FLOW_1747,10.1.128.143,208.34.126.88,55740,22,6,SSH,47352,168,18340,PSH-ACK,Gi1/0,Gi0/1,0,outbound,printer,mail_server
FLOW_1748,10.5.224.105,93.213.37.98,49571,161,17,SNMP,50691,208,234,RST-ACK,Gi0/3,Gi0/0,0,outbound,workstation,api_endpoint
FLOW_1749,10.2.98.35,23.22.167.116,57024,6379,6,REDIS,41011,0,9612,SYN,Gi1/0,Gi1/1,0,outbound,workstation,cloud_service
FLOW_1750,10.1.128.143,34.28.93.71,54376,22,6,SSH,403,17,74619,FIN-ACK,Gi0/1,Gi1/0,0,inbound,printer,dns_server
FLOW_1751,10.2.33.126,20.0.138.212,59874,993,6,IMAPS,171628,88,3551,RST-ACK,Gi1/0,Gi1/1,32,outbound,workstation,mail_server
FLOW_1752,10.4.2.244,17.30.254.148,51616,3389,6,RDP,8795,42,33095,SYN,Gi0/1,Gi0/0,0,inbound,printer,api_endpoint
FLOW_1753,10.3.227.28,8.243.31.56,64657,110,6,POP3,36432,75,61933,PSH-ACK,Gi0/0,Gi0/1,32,inbound,iot_device,mail_server
FLOW_1754,10.3.71.105,17.195.226.198,62573,53,17,DNS,94411,50,4404,SYN,Gi0/3,Gi1/1,32,inbound,printer,cloud_service
FLOW_1755,10.4.2.244,17.30.254.148,52942,3389,6,RDP,13964,34,4213,PSH-ACK,Gi0/3,Gi0/2,46,outbound,printer,api_endpoint
FLOW_1756,10.3.227.28,54.66.36.242,52006,110,6,POP3,4684,53,13243,ACK,Gi0/0,Gi0/3,32,outbound,iot_device,mail_server
FLOW_1757,10.3.204.239,93.55.55.95,62076,123,17,NTP,135901,19,2261,FIN-ACK,Gi0/1,Gi0/1,0,outbound,workstation,mail_server
FLOW_1758,10.5.107.60,204.222.115.5,54394,5432,6,POSTGRESQL,4762,251,172505,SYN-ACK,Gi0/1,Gi0/3,0,outbound,workstation,cdn
FLOW_1759,10.2.221.156,64.190.198.121,54975,53,17,DNS,33232,26,19945,FIN-ACK,Gi0/3,Gi1/1,46,outbound,iot_device,web_server
FLOW_1760,10.2.107.89,8.20.211.195,54872,6379,6,REDIS,16836,49,38209,ACK,Gi0/3,Gi0/2,0,inbound,server,dns_server
FLOW_1761,10.3.63.142,31.90.211.191,64802,80,6,HTTP,52966,93,21184,ACK,Gi0/2,Gi0/2,46,outbound,iot_device,api_endpoint
FLOW_1762,10.1.169.178,172.115.176.235,54900,21,6,FTP,101879,33,18057,ACK,Gi0/1,Gi0/3,46,outbound,server,cdn
FLOW_1763,10.3.63.142,72.188.38.86,61619,80,6,HTTP,5474,19,48396,PSH-ACK,Gi0/0,Gi0/2,40,inbound,iot_device,mail_server
FLOW_1764,10.2.98.35,54.184.40.9,58314,6379,6,REDIS,62268,18,955,PSH-ACK,Gi0/0,Gi0/2,0,outbound,workstation,api_endpoint
FLOW_1765,10.3.139.10,93.173.110.172,56605,80,6,HTTP,1249,8,117777,PSH-ACK,Gi0/2,Gi0/0,0,outbound,workstation,web_server
FLOW_1766,10.5.224.105,93.213.37.98,51307,161,17,SNMP,51559,71,22729,SYN-ACK,Gi1/0,Gi1/0,40,outbound,workstation,api_endpoint
FLOW_1767,10.4.2.244,13.4.102.122,56971,3389,6,RDP,31674,8,29572,ACK,Gi0/3,Gi0/3,0,outbound,printer,api_endpoint
FLOW_1768,10.1.169.178,172.115.176.235,52265,21,6,FTP,21243,8,60168,FIN-ACK,Gi1/1,Gi0/2,0,outbound,server,cdn
FLOW_1769,10.3.173.173,20.245.218.214,53633,123,17,NTP,106402,4,34380,ACK,Gi0/3,Gi1/0,0,outbound,workstation,cdn
FLOW_1770,10.4.21.81,151.146.141.136,50274,443,6,HTTPS,7068,108,55697,SYN-ACK,Gi0/1,Gi0/1,40,outbound,printer,api_endpoint
FLOW_1771,10.4.22.189,8.97.164.61,65180,3306,6,MYSQL,36854,157,53108,PSH-ACK,Gi0/1,Gi0/2,0,outbound,workstation,web_server
FLOW_1772,10.3.227.28,54.66.36.242,61979,110,6,POP3,29729,11,46863,ACK,Gi0/2,Gi0/0,32,outbound,iot_device,mail_server
FLOW_1773,10.4.22.189,8.97.164.61,57892,3306,6,MYSQL,88547,12,49555,ACK,Gi0/1,Gi0/3,0,inbound,workstation,web_server
FLOW_1774,10.3.220.174,17.112.17.132,65141,21,6,FTP,145570,77,40008,ACK,Gi0/2,Gi1/0,0,inbound,workstation,web_server
FLOW_1775,10.3.227.28,54.66.36.242,52320,110,6,POP3,42078,37,32372,RST-ACK,Gi1/0,Gi0/3,46,outbound,iot_device,mail_server
FLOW_1776,10.4.2.244,13.4.102.122,62499,3389,6,RDP,36165,41,38839,SYN-ACK,Gi1/1,Gi0/2,0,inbound,printer,api_endpoint
FLOW_1777,10.2.221.156,204.158.182.202,63666,53,17,DNS,17444,67,79145,ACK,Gi0/2,Gi0/2,0,outbound,iot_device,api_endpoint
FLOW_1778,10.3.108.103,35.227.76.94,50352,110,6,POP3,132325,170,16145,ACK,Gi0/2,Gi0/1,40,outbound,printer,api_endpoint
FLOW_1779,10.4.2.244,13.4.102.122,52563,3389,6,RDP,32672,2,47967,ACK,Gi0/0,Gi1/0,32,outbound,printer,api_endpoint
FLOW_1780,10.4.229.250,31.105.205.250,59681,993,6,IMAPS,91421,31,35516,ACK,Gi1/0,Gi1/0,32,outbound,workstation,cloud_service
FLOW_1781,10.4.22.189,104.12.235.110,58084,3306,6,MYSQL,28608,110,35269,RST,Gi1/1,Gi0/2,32,outbound,workstation,api_endpoint
FLOW_1782,10.1.155.52,40.41.173.187,60392,6379,6,REDIS,37336,7,2740,ACK,Gi1/0,Gi1/1,0,outbound,server,dns_server
FLOW_1783,10.1.9.139,35.185.155.127,60886,5432,6,POSTGRESQL,78774,22,11451,PSH-ACK,Gi0/1,Gi1/1,32,outbound,iot_device,dns_server
FLOW_1784,10.3.145.113,8.229.200.38,55527,22,6,SSH,8963,4,553,RST,Gi0/3,Gi1/0,46,outbound,workstation,web_server
FLOW_1785,10.2.178.54,13.158.30.23,63347,993,6,IMAPS,38719,9,20474,PSH-ACK,Gi0/1,Gi0/0,46,outbound,workstation,cloud_service
FLOW_1786,10.1.29.169,17.69.68.64,50997,6379,6,REDIS,48884,4,45964,RST-ACK,Gi0/2,Gi0/0,0,inbound,workstation,dns_server
FLOW_1787,10.4.212.233,204.169.17.89,63505,25,6,SMTP,124983,17,50181,SYN,Gi1/1,Gi1/1,0,outbound,workstation,dns_server
FLOW_1788,10.3.108.103,93.18.85.135,58340,110,6,POP3,49994,31,7745,RST,Gi1/0,Gi1/1,0,outbound,printer,web_server
FLOW_1789,10.3.204.239,54.152.134.72,63449,3306,6,MYSQL,138344,83,82340,ACK,Gi0/3,Gi0/1,40,outbound,workstation,mail_server
FLOW_1790,10.1.128.143,208.34.126.88,58814,22,6,SSH,20263,43,39371,ACK,Gi1/0,Gi0/1,40,outbound,printer,mail_server
FLOW_1791,10.4.2.244,17.30.254.148,59891,3389,6,RDP,1427,52,145210,RST-ACK,Gi0/1,Gi0/0,40,outbound,printer,api_endpoint
FLOW_1792,10.4.100.164,40.196.163.31,52876,3306,6,MYSQL,21430,8,21979,ACK,Gi1/1,Gi0/3,0,inbound,server,dns_server
FLOW_1793,10.5.8.222,72.88.246.35,57557,143,6,IMAP,24671,72,5188,FIN-ACK,Gi0/0,Gi1/0,46,inbound,server,web_server
FLOW_1794,10.2.53.229,13.41.130.123,61688,123,17,NTP,100518,1,18166,ACK,Gi0/2,Gi0/1,0,outbound,workstation,dns_server
FLOW_1795,10.4.166.211,8.239.173.177,57352,3306,6,MYSQL,96655,4,3235,SYN-ACK,Gi1/0,Gi0/0,32,outbound,workstation,cloud_service
FLOW_1796,10.3.22.19,35.192.43.170,56607,22,6,SSH,21344,43,38011,SYN,Gi1/1,Gi1/1,0,inbound,workstation,mail_server
FLOW_1797,10.2.53.229,13.41.130.123,58568,123,17,NTP,66408,28,2389,SYN,Gi0/2,Gi0/0,0,inbound,workstation,dns_server
FLOW_1798,10.3.139.10,199.79.71.164,55608,80,6,HTTP,90521,58,2722,FIN-ACK,Gi0/2,Gi0/1,32,outbound,workstation,cloud_service
FLOW_1799,10.3.229.197,208.238.177.232,54912,161,17,SNMP,127286,16,23795,PSH-ACK,Gi0/3,Gi0/0,0,inbound,iot_device,mail_server
FLOW_1800,10.4.21.81,52.155.48.152,51111,443,6,HTTPS,90289,7,12511,RST,Gi0/3,Gi1/1,32,inbound,printer,cdn
FLOW_1801,10.1.91.219,35.135.153.182,57629,21,6,FTP,17357,139,11475,ACK,Gi0/2,Gi0/0,0,outbound,printer,mail_server
FLOW_1802,10.1.173.140,13.174.116.75,57988,3389,6,RDP,53100,93,75002,RST,Gi1/1,Gi0/3,0,inbound,printer,web_server
FLOW_1803,10.3.30.10,157.206.180.78,65514,123,17,NTP,16265,47,17438,SYN,Gi0/0,Gi1/0,0,outbound,printer,web_server
FLOW_1804,10.2.33.126,20.0.138.212,63529,993,6,IMAPS,14271,62,22975,SYN,Gi0/1,Gi0/2,40,outbound,workstation,mail_server
FLOW_1805,10.3.88.117,204.75.93.26,60162,110,6,POP3,52031,27,34963,FIN-ACK,Gi0/2,Gi0/0,40,outbound,workstation,cloud_service
FLOW_1806,10.2.178.54,13.158.30.23,57822,993,6,IMAPS,60826,16,14243,RST,Gi0/3,Gi1/1,0,outbound,workstation,cloud_service
FLOW_1807,10.3.208.122,23.105.51.140,57931,53,17,DNS,46732,35,705,ACK,Gi1/1,Gi0/3,0,outbound,workstation,mail_server
FLOW_1808,10.4.100.164,40.196.163.31,61605,3306,6,MYSQL,69326,37,5499,ACK,Gi1/0,Gi1/1,0,outbound,server,dns_server
FLOW_1809,10.3.229.197,208.238.177.232,49262,161,17,SNMP,19343,2,13869,SYN,Gi1/1,Gi0/1,0,outbound,iot_device,mail_server
FLOW_1810,10.2.53.229,199.40.97.204,61103,123,17,NTP,2071,42,18155,ACK,Gi1/0,Gi0/3,0,outbound,workstation,web_server
FLOW_1811,10.3.229.197,208.238.177.232,55121,161,17,SNMP,5317,3,13117,RST,Gi1/0,Gi0/0,46,outbound,iot_device,mail_server
FLOW_1812,10.4.33.154,54.38.95.13,60773,53,17,DNS,23814,73,12071,RST-ACK,Gi0/1,Gi0/0,0,outbound,workstation,mail_server
FLOW_1813,10.3.30.10,157.206.180.78,64401,123,17,NTP,5706,1,3287,PSH-ACK,Gi0/1,Gi0/3,0,outbound,printer,web_server
FLOW_1814,10.3.71.105,93.133.177.191,53839,53,17,DNS,41517,4,19322,RST-ACK,Gi0/1,Gi0/0,0,outbound,printer,dns_server
FLOW_1815,10.5.8.222,72.88.246.35,57520,143,6,IMAP,6617,5,57107,ACK,Gi0/3,Gi1/0,0,outbound,server,web_server
FLOW_1816,10.4.229.250,31.105.205.250,57277,993,6,IMAPS,23356,63,6784,ACK,Gi0/1,Gi0/1,0,outbound,workstation,cloud_service
FLOW_1817,10.4.33.154,54.38.95.13,60698,53,17,DNS,54771,105,16084,SYN,Gi0/1,Gi1/1,0,inbound,workstation,mail_server
FLOW_1818,10.3.108.103,93.18.85.135,56304,110,6,POP3,28535,200,13345,PSH-ACK,Gi0/0,Gi0/3,0,outbound,printer,web_server
FLOW_1819,10.4.212.233,204.169.17.89,64026,25,6,SMTP,3295,86,21063,SYN-ACK,Gi0/2,Gi0/1,46,outbound,workstation,dns_server
FLOW_1820,10.1.91.219,35.135.153.182,49772,21,6,FTP,111545,67,15746,ACK,Gi0/2,Gi0/1,40,outbound,printer,mail_server
FLOW_1821,10.3.220.174,17.112.17.132,52287,21,6,FTP,31111,1,44694,ACK,Gi0/3,Gi0/1,32,inbound,workstation,web_server
FLOW_1822,10.3.247.248,157.128.61.221,49329,143,6,IMAP,129998,31,14407,RST,Gi1/0,Gi1/0,32,outbound,iot_device,cdn
FLOW_1823,10.2.98.35,54.184.40.9,57623,6379,6,REDIS,23197,50,15847,SYN-ACK,Gi0/1,Gi1/1,0,outbound,workstation,api_endpoint
FLOW_1824,10.3.63.142,31.90.211.191,57052,80,6,HTTP,2858,69,46306,SYN-ACK,Gi0/3,Gi0/3,46,inbound,iot_device,api_endpoint
FLOW_1825,10.2.20.41,34.107.106.248,55275,110,6,POP3,26072,66,34026,SYN,Gi0/2,Gi1/1,0,outbound,workstation,cdn
FLOW_1826,10.3.220.174,64.163.159.160,57887,21,6,FTP,39731,0,30145,ACK,Gi0/0,Gi0/3,0,outbound,workstation,cdn
FLOW_1827,10.4.212.233,204.169.17.89,54237,25,6,SMTP,3706,4,8302,PSH-ACK,Gi0/1,Gi0/1,0,inbound,workstation,dns_server
FLOW_1828,10.3.173.173,20.245.218.214,63260,123,17,NTP,53062,40,64382,PSH-ACK,Gi0/1,Gi0/2,0,inbound,workstation,cdn
FLOW_1829,10.4.229.250,208.224.230.164,63013,993,6,IMAPS,80550,43,47296,PSH-ACK,Gi1/1,Gi1/1,0,inbound,workstation,api_endpoint
FLOW_1830,10.3.204.239,93.55.55.95,57733,3306,6,MYSQL,56322,28,5527,SYN-ACK,Gi0/0,Gi1/1,0,outbound,workstation,mail_server
FLOW_1831,10.3.173.173,64.202.136.241,50984,123,17,NTP,14254,9,44032,ACK,Gi1/1,Gi0/0,0,inbound,workstation,api_endpoint
FLOW_1832,10.1.155.52,172.74.48.68,58181,6379,6,REDIS,170452,98,29071,ACK,Gi0/1,Gi1/1,46,outbound,server,api_endpoint
FLOW_1833,10.3.71.105,17.195.226.198,64363,53,17,DNS,7434,20,4121,SYN,Gi0/0,Gi0/0,0,inbound,printer,cloud_service
FLOW_1834,10.1.20.88,17.34.147.91,57024,443,6,HTTPS,11375,4,952,ACK,Gi1/0,Gi1/0,0,outbound,workstation,cdn
FLOW_1835,10.2.178.54,20.50.68.43,57349,993,6,IMAPS,18633,77,2427,PSH-ACK,Gi0/2,Gi1/1,46,outbound,workstation,web_server
FLOW_1836,10.1.91.219,35.135.153.182,63595,21,6,FTP,10914,1,36318,ACK,Gi0/3,Gi0/0,0,outbound,printer,mail_server
FLOW_1837,10.2.53.229,199.40.97.204,56404,123,17,NTP,17398,33,2923,RST-ACK,Gi1/1,Gi0/0,0,inbound,workstation,web_server
FLOW_1838,10.3.229.197,204.11.129.237,63495,161,17,SNMP,68951,28,11850,SYN,Gi0/2,Gi1/0,0,inbound,iot_device,web_server
FLOW_1839,10.1.128.143,208.34.126.88,56561,22,6,SSH,3306,8,90313,RST-ACK,Gi1/1,Gi0/3,46,inbound,printer,mail_server
FLOW_1840,10.1.9.139,54.207.223.199,53458,5432,6,POSTGRESQL,56944,5,24777,SYN,Gi1/1,Gi0/2,40,outbound,iot_device,cdn
FLOW_1841,10.3.208.122,23.105.51.140,56446,53,17,DNS,12123,13,168136,PSH-ACK,Gi0/0,Gi0/0,0,outbound,workstation,mail_server
FLOW_1842,10.3.145.113,8.229.200.38,52500,22,6,SSH,9420,165,49381,SYN,Gi1/1,Gi0/0,32,outbound,workstation,web_server
FLOW_1843,10.3.145.113,8.229.200.38,62025,22,6,SSH,40998,20,12302,PSH-ACK,Gi0/0,Gi0/3,0,outbound,workstation,web_server
FLOW_1844,10.2.53.229,13.41.130.123,57557,123,17,NTP,152117,99,6951,PSH-ACK,Gi1/0,Gi0/0,0,outbound,workstation,dns_server
FLOW_1845,10.4.100.164,199.24.125.134,50064,3306,6,MYSQL,39587,26,1338,FIN-ACK,Gi1/0,Gi0/3,0,outbound,server,cloud_service
FLOW_1846,10.4.166.211,40.142.213.223,55952,3306,6,MYSQL,88278,42,7428,SYN,Gi0/3,Gi0/2,46,outbound,workstation,cloud_service
FLOW_1847,10.1.29.169,17.69.68.64,63643,6379,6,REDIS,6159,57,49596,RST,Gi1/1,Gi0/1,0,outbound,workstation,dns_server
FLOW_1848,10.1.173.140,13.174.116.75,62320,3389,6,RDP,41094,8,3001,RST,Gi0/3,Gi0/1,0,outbound,printer,web_server
FLOW_1849,10.1.9.139,54.207.223.199,63804,5432,6,POSTGRESQL,10066,22,14069,ACK,Gi1/0,Gi1/0,0,inbound,iot_device,cdn
FLOW_1850,10.5.224.105,93.213.37.98,55978,161,17,SNMP,55707,12,50938,ACK,Gi1/1,Gi1/0,0,outbound,workstation,api_endpoint
FLOW_1851,10.5.173.247,151.47.193.87,64532,443,6,HTTPS,32068,88,23360,RST-ACK,Gi0/1,Gi0/1,32,outbound,workstation,mail_server
FLOW_1852,10.3.139.10,199.79.71.164,55202,80,6,HTTP,34427,8,88768,RST,Gi0/2,Gi1/0,0,inbound,workstation,cloud_service
FLOW_1853,10.3.119.37,172.180.131.138,50602,3389,6,RDP,25764,1,5143,ACK,Gi1/0,Gi0/2,0,outbound,workstation,web_server
FLOW_1854,10.1.169.178,17.158.184.187,62494,21,6,FTP,142122,174,78250,SYN,Gi1/0,Gi0/0,32,outbound,server,mail_server
FLOW_1855,10.4.2.244,13.4.102.122,64856,3389,6,RDP,4144,73,2660,FIN-ACK,Gi1/0,Gi0/0,32,outbound,printer,api_endpoint
FLOW_1856,10.2.107.89,8.20.211.195,60372,6379,6,REDIS,3341,10,37727,ACK,Gi1/1,Gi0/2,0,outbound,server,dns_server
FLOW_1857,10.4.33.154,54.38.95.13,64940,53,17,DNS,58691,27,1513,FIN-ACK,Gi0/0,Gi0/3,32,outbound,workstation,mail_server
FLOW_1858,10.1.19.148,74.176.191.215,49570,25,6,SMTP,35144,22,35052,SYN,Gi0/1,Gi0/2,0,inbound,iot_device,dns_server
